id,ret
1,0.30210239658995036
2,0.4278294123658131
3,0.41951592879137883
4,0.4372377522359906
5,0.4089277548372655
6,0.44508907169649176
7,0.5769069968178774
8,0.30252323126684516
9,0.4002463397459607
10,0.35516958352778943
11,0.39942577641263655
12,0.388344827211767
13,0.36127961911788437
14,0.482707675474602
15,0.46227706515948525
16,0.3530387527300896
17,0.42757145460531654
18,0.47338301944450206
19,0.5184154518236203
20,0.5584876569365497
21,0.31397868823750397
22,0.38897429436434977
23,0.4568886442466061
24,0.2934602758353776
25,0.3754815105280379
26,0.2992347586313314
27,0.4405671216368464
28,0.34174732179004247
29,0.4359676738359554
30,0.3980756830460266
31,0.550514343568984
32,0.28071917074423086
33,0.37205336919866966
34,0.5584876569365497
35,0.2719220749578675
36,0.39571442282307356
37,0.3104282228887107
38,0.4643851680237821
39,0.6279936679670136
40,0.4421488069055616
41,0.5104358238481693
42,0.3488805306010232
43,0.3999181806616938
44,0.39225626086545845
45,0.3413650452548682
46,0.42541113780302076
47,0.4987406088876434
48,0.31564102705860525
49,0.34631343294383504
50,0.5059142109589834
51,0.6261943193135364
52,0.36108716791415596
53,0.53375731349685
54,0.22668076475701598
55,0.35516958352778943
56,0.35594634095995836
57,0.2493276109667333
58,0.453288808466826
59,0.5255449335562944
60,0.48367500116566947
61,0.29742433240568616
62,0.6029159562842323
63,0.6740002106398053
64,0.5411147442816099
65,0.38570200660899195
66,0.5413132363245812
67,0.3079721764473249
68,0.40086110656799284
69,0.3676465350230474
70,0.51231594389863
71,0.5611300665541912
72,0.4088057865197933
73,0.3236415129408977
74,0.4191202247136662
75,0.5268481120942996
76,0.5260954212464027
77,0.40847938237382675
78,0.5089291506957299
79,0.5593392040143123
80,0.5235615167603018
81,0.5196907070706528
82,0.5099412579991633
83,0.5170802345553791
84,0.5544975576524503
85,0.386856985253955
86,0.42037620370948997
87,0.41295165322304467
88,0.3745539615394832
89,0.4085610407731978
90,0.4857798660703986
91,0.337288939385476
92,0.5260954212464027
93,0.45597551871969566
94,0.49803490472776424
95,0.51231594389863
96,0.5801360398078551
97,0.3625714189901425
98,0.46296439295445685
99,0.6207454951906348
100,0.5375231054188041
101,0.48604384529814604
102,0.44869241731832343
103,0.365472964684169
104,0.45734706732241204
105,0.38497310561770226
106,0.41010407458820103
107,0.5052653997055789
108,0.40081649739985364
109,0.5353228092136364
110,0.5723097424364969
111,0.51231594389863
112,0.4669927597008847
113,0.29333900874936236
114,0.33990722073453056
115,0.42447987262059383
116,0.44814551657158713
117,0.2879454162640584
118,0.4310712609372471
119,0.4919201928518945
120,0.293938330821484
121,0.2796873467275125
122,0.4033056957676023
123,0.41401005593028467
124,0.3783620392945299
125,0.32421785855464164
126,0.4142134502991158
127,0.34235056415264603
128,0.3702076089654001
129,0.3354105634784904
130,0.3024972950856036
131,0.5759460824006215
132,0.306632382259975
133,0.427211370995113
134,0.44814551657158713
135,0.4249285017034711
136,0.36670247831166075
137,0.35776009266366915
138,0.34415904030697936
139,0.4033056957676023
140,0.31062073579402577
141,0.3273390258122129
142,0.2902184123122558
143,0.3851369945460872
144,0.38748115851070764
145,0.41109624456704263
146,0.24472262597566613
147,0.39294867701531044
148,0.32919726386890374
149,0.38550199853396716
150,0.4260602542325246
151,0.325375930189997
152,0.41415121694810103
153,0.3558595538764105
154,0.4935578244267968
155,0.3602999525442738
156,0.33299000534308004
157,0.35676741821348834
158,0.453258027146867
159,0.3781019623761561
160,0.3495301610559366
161,0.3448163739125789
162,0.3519211518111241
163,0.5498972601950041
164,0.4033056957676023
165,0.5589486862767501
166,0.3200646792182102
167,0.35500721119343004
168,0.44279623749011554
169,0.31406734815339943
170,0.23697938905485283
171,0.40019403857776426
172,0.38991148164516554
173,0.29767140252436974
174,0.3254238128864475
175,0.28249302696757006
176,0.36997560490998027
177,0.4223844418097545
178,0.28071917074423086
179,0.44425881914896637
180,0.5293632758094649
181,0.6196317849680487
182,0.43875305437459483
183,0.43383056697501676
184,0.47338301944450206
185,0.44352642084875316
186,0.48745242062058575
187,0.38009000381338875
188,0.5284402170979415
189,0.3649797443296186
190,0.4307193015664937
191,0.31617915813217146
192,0.3804983278458454
193,0.46268688182138507
194,0.4414318081145724
195,0.35696485283812474
196,0.3512054367451124
197,0.38139213328105515
198,0.37977938095876035
199,0.40817497553770665
200,0.44922632008391056
201,0.5624488613022549
202,0.44425881914896637
203,0.37843112306804455
204,0.3809290298711775
205,0.3909381854027441
206,0.3469310772874127
207,0.5157327155396926
208,0.47312802234617735
209,0.41485993208743116
210,0.49305802411639976
211,0.46197343291715703
212,0.43323284422661185
213,0.3783353707877266
214,0.4653697134791855
215,0.416136863230014
216,0.6029159562842323
217,0.4916389793520726
218,0.35594634095995836
219,0.3801874530892681
220,0.6261943193135364
221,0.49562991517514676
222,0.5858080466789766
223,0.18755889852548868
224,0.5499621857246613
225,0.4588699956950102
226,0.5037047235088947
227,0.4495694774233396
228,0.2408630819338758
229,0.38505441965303955
230,0.44724334587731485
231,0.3865865179201312
232,0.4087278221336928
233,0.3897790880396922
234,0.4264462855176214
235,0.28630158600702577
236,0.4603353044646075
237,0.3577644510587379
238,0.3293835245343685
239,0.4109468608924282
240,0.36153628722293296
241,0.41951592879137883
242,0.528731805090815
243,0.38262954952550954
244,0.28102682231458354
245,0.37383448321709983
246,0.42762114443745336
247,0.5055666923202721
248,0.4467163007319367
249,0.268221037426177
250,0.31397868823750397
251,0.3109960845636443
252,0.4160773603450348
253,0.4873834967603137
254,0.28730591456170856
255,0.4283305585808066
256,0.41951592879137883
257,0.32433332897048
258,0.29518895024212577
259,0.4440729879489115
260,0.28583962750683944
261,0.47658956635030386
262,0.3687118199196289
263,0.3882612282608585
264,0.3105248567799971
265,0.4874077783014922
266,0.2988695032064343
267,0.5015140623134382
268,0.26431622526950477
269,0.3246675130906083
270,0.4888597983081501
271,0.2730392905275539
272,0.4167461644247222
273,0.44931017914461785
274,0.6178975639419672
275,0.4467163007319367
276,0.4211149053157097
277,0.37402681286329204
278,0.3739338142976252
279,0.31417046667232107
280,0.39788269653869957
281,0.3138837710938536
282,0.3394595745782708
283,0.2541277489394605
284,0.5114611982429192
285,0.5330279066901213
286,0.5021399614471483
287,0.2757315291353422
288,0.38897429436434977
289,0.48686998505792456
290,0.43524961373985277
291,0.4167622120126358
292,0.313231537648415
293,0.3337396621353227
294,0.43417229422757103
295,0.3078172676946539
296,0.42872055580579027
297,0.44622569337447365
298,0.4213075201670311
299,0.46108605134322567
300,0.33861618866578336
301,0.5263143904372068
302,0.45081816714971307
303,0.49933116884918516
304,0.4239960887932416
305,0.2992347586313314
306,0.38897429436434977
307,0.49975268238065335
308,0.5571436882370988
309,0.399024643953169
310,0.4307193015664937
311,0.41951592879137883
312,0.31703675192003755
313,0.5622601168910322
314,0.4214722522726951
315,0.5281470436336595
316,0.4068874664067922
317,0.39168780017038546
318,0.4686453829440242
319,0.4363122167678574
320,0.4167461644247222
321,0.45467363723151166
322,0.5322013162711127
323,0.4140479502028117
324,0.6279936679670136
325,0.3591874259451757
326,0.3038513189889837
327,0.28071917074423086
328,0.30185725627557786
329,0.41243998258220543
330,0.2886015317255135
331,0.41114191472106504
332,0.257937004262265
333,0.42757145460531654
334,0.347477872275005
335,0.4976509056647525
336,0.44724334587731485
337,0.4455313647206191
338,0.33861618866578336
339,0.46028812621042114
340,0.392493935832421
341,0.3498363815784141
342,0.41951592879137883
343,0.5241768249114561
344,0.21186150928214534
345,0.57133046861358
346,0.4264462855176214
347,0.4405671216368464
348,0.34264910675324045
349,0.4087278221336928
350,0.3446602454411971
351,0.41758223299131353
352,0.5605764457062005
353,0.6243371285599576
354,0.32239031929893736
355,0.5551553253703286
356,0.43849281019073927
357,0.4979648042673965
358,0.28141007984662664
359,0.4977479226208148
360,0.4307193015664937
361,0.49640265623706914
362,0.4352432766467429
363,0.6397551427029184
364,0.18593667421293206
365,0.4260680996024041
366,0.46884891571440496
367,0.46268688182138507
368,0.388344827211767
369,0.4116625288751189
370,0.3699724141208551
371,0.24855299511092413
372,0.304504992203883
373,0.3239034644013694
374,0.39991417895469766
375,0.3074422503406651
376,0.29309550348951136
377,0.6029159562842323
378,0.46535531252072443
379,0.2758554955845641
380,0.3293835245343685
381,0.4306283531788958
382,0.4148920097146969
383,0.19753811038557376
384,0.4363122167678574
385,0.4603353044646075
386,0.4307193015664937
387,0.533197971655016
388,0.47178508251331375
389,0.3629174447481782
390,0.28193237795024884
391,0.48554829493463253
392,0.42762114443745336
393,0.3786817757717852
394,0.4545974217298156
395,0.37928591787449284
396,0.33178290283033435
397,0.48367500116566947
398,0.402990625118505
399,0.6245278321067991
400,0.33921659695936385
401,0.2988695032064343
402,0.26002331194820766
403,0.3869742570555795
404,0.4467163007319367
405,0.43053089412480394
406,0.4065531298502849
407,0.3699724141208551
408,0.2992347586313314
409,0.23696341579341793
410,0.47879854903319574
411,0.4223844418097545
412,0.4595241637115881
413,0.3771520753496401
414,0.39991417895469766
415,0.37489047546213183
416,0.4499765952558615
417,0.3606990403085824
418,0.3078172676946539
419,0.38021616290275095
420,0.47312802234617735
421,0.5253836916832327
422,0.4442826009846967
423,0.490408311260896
424,0.46884891571440496
425,0.41626260698330214
426,0.6261943193135364
427,0.32865540648177594
428,0.45467363723151166
429,0.38328246318562753
430,0.4467163007319367
431,0.38441075856721274
432,0.37241457615193263
433,0.3980756830460266
434,0.36042981476529135
435,0.3809371605775243
436,0.31132193087156496
437,0.46028812621042114
438,0.4987406088876434
439,0.48751933788779067
440,0.2759608709085795
441,0.42541113780302076
442,0.4167461644247222
443,0.4089277548372655
444,0.3775599394685383
445,0.5744316679718465
446,0.514888608303237
447,0.4359676738359554
448,0.4089277548372655
449,0.4292861943500033
450,0.33156719781881366
451,0.44922632008391056
452,0.41442330694227714
453,0.44385674390972185
454,0.27614884340196905
455,0.42687386422711043
456,0.31854339752843097
457,0.3509168488154064
458,0.418025256486292
459,0.35516958352778943
460,0.5624488613022549
461,0.4653697134791855
462,0.3741991136467425
463,0.27246959065097964
464,0.30814510741012174
465,0.46884891571440496
466,0.3679691709359112
467,0.3317550665014445
468,0.3288686982654997
469,0.5671564996872352
470,0.3148093191205802
471,0.42689984151659943
472,0.328440184027633
473,0.4712050621731948
474,0.4766944623161275
475,0.42762114443745336
476,0.2847284037210814
477,0.4203474667097188
478,0.3938793891730131
479,0.4260680996024041
480,0.4307193015664937
481,0.48302971523586874
482,0.34905573262056805
